Timestamp	Package ID	Event Type
2023-05-01 13:20:19	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:19	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:19	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:19	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:20	com.google.android.pixel.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:23	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:24	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:26	com.google.android.setupwizard	NOTIFICATION
2023-05-01 13:20:26	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:26	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:26	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:26	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:26	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:26	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:27	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:28	com.google.android.apps.messaging	FOREGROUND_SERVICE_START
2023-05-01 13:20:28	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:28	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:28	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:28	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:28	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:28	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:28	com.google.android.gms	ACTIVITY_RESUMED
2023-05-01 13:20:28	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:29	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:29	com.google.android.apps.messaging	FOREGROUND_SERVICE_STOP
2023-05-01 13:20:31	com.google.android.gms	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.pixel.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.pixel.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.pixel.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.pixel.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.pixel.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.pixel.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.pixel.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.pixel.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.pixel.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.android.settings	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:31	com.android.settings	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.android.settings	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.android.settings	ACTIVITY_PAUSED
2023-05-01 13:20:31	com.android.settings	ACTIVITY_RESUMED
2023-05-01 13:20:31	com.android.settings	ACTIVITY_STOPPED
2023-05-01 13:20:32	com.android.settings	ACTIVITY_STOPPED
2023-05-01 13:20:32	com.google.android.gms	ACTIVITY_STOPPED
2023-05-01 13:20:34	com.google.android.apps.wellbeing	FOREGROUND_SERVICE_START
2023-05-01 13:20:34	com.google.android.apps.wellbeing	FOREGROUND_SERVICE_STOP
2023-05-01 13:20:37	com.android.settings	ACTIVITY_PAUSED
2023-05-01 13:20:37	com.android.settings	ACTIVITY_RESUMED
2023-05-01 13:20:37	com.android.settings	ACTIVITY_PAUSED
2023-05-01 13:20:37	com.android.settings	ACTIVITY_RESUMED
2023-05-01 13:20:37	com.android.settings	ACTIVITY_PAUSED
2023-05-01 13:20:37	com.android.settings	ACTIVITY_RESUMED
2023-05-01 13:20:37	com.android.settings	ACTIVITY_STOPPED
2023-05-01 13:20:37	com.android.settings	ACTIVITY_STOPPED
2023-05-01 13:20:37	com.android.settings	ACTIVITY_STOPPED
2023-05-01 13:20:39	com.android.settings	ACTIVITY_PAUSED
2023-05-01 13:20:39	com.android.settings	ACTIVITY_RESUMED
2023-05-01 13:20:39	com.android.settings	ACTIVITY_STOPPED
2023-05-01 13:20:41	com.android.settings	ACTIVITY_PAUSED
2023-05-01 13:20:41	com.android.settings	ACTIVITY_RESUMED
2023-05-01 13:20:41	com.android.settings	ACTIVITY_PAUSED
2023-05-01 13:20:41	com.android.settings	ACTIVITY_RESUMED
2023-05-01 13:20:41	com.android.settings	ACTIVITY_PAUSED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:41	com.android.settings	ACTIVITY_STOPPED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:41	com.android.settings	ACTIVITY_STOPPED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:41	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:42	com.android.settings	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.factoryota	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.factoryota	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.factoryota	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.pixel.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:44	com.google.android.pixel.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:44	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:45	com.google.android.pixel.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:45	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:46	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:46	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:46	com.google.android.setupwizard	ACTIVITY_PAUSED
2023-05-01 13:20:46	com.google.android.setupwizard	ACTIVITY_RESUMED
2023-05-01 13:20:46	com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED
2023-05-01 13:20:46	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:46	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:47	com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED
2023-05-01 13:20:47	com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED
2023-05-01 13:20:47	com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED
2023-05-01 13:20:47	com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED
2023-05-01 13:20:47	com.google.android.setupwizard	ACTIVITY_STOPPED
2023-05-01 13:20:48	com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED
2023-05-01 13:20:48	com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED
2023-05-01 13:20:48	com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED
2023-05-01 13:20:51	com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED
2023-05-01 13:20:51	com.google.android.apps.nbu.files	ACTIVITY_RESUMED
2023-05-01 13:20:52	com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED
2023-05-01 13:20:54	com.google.android.apps.nbu.files	ACTIVITY_PAUSED
2023-05-01 13:20:54	com.google.android.apps.nbu.files	ACTIVITY_RESUMED
2023-05-01 13:20:55	com.google.android.inputmethod.latin	FOREGROUND_SERVICE_START
2023-05-01 13:20:55	com.google.android.apps.nbu.files	ACTIVITY_STOPPED
2023-05-01 13:20:56	com.google.android.apps.nbu.files	ACTIVITY_PAUSED
2023-05-01 13:20:56	com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED
2023-05-01 13:20:57	com.google.android.apps.nbu.files	ACTIVITY_STOPPED
2023-05-01 13:20:57	com.google.android.inputmethod.latin	FOREGROUND_SERVICE_STOP
2023-05-01 13:20:59	com.android.vending	NOTIFICATION
2023-05-01 13:21:10	com.google.android.videos	FOREGROUND_SERVICE_START
2023-05-01 13:21:10	com.google.android.videos	FOREGROUND_SERVICE_STOP
2023-05-01 13:21:12	com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_START
2023-05-01 13:21:12	com.google.android.googlequicksearchbox	NOTIFICATION
2023-05-01 13:21:12	com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_STOP
2023-05-01 13:21:26	com.google.android.inputmethod.latin	FOREGROUND_SERVICE_START
2023-05-01 13:21:30	com.google.android.inputmethod.latin	FOREGROUND_SERVICE_STOP
2023-05-01 13:21:31	com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED
2023-05-01 13:21:31	com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED
2023-05-01 13:21:36	com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_START
2023-05-01 13:21:36	com.google.android.googlequicksearchbox	NOTIFICATION
2023-05-01 13:21:38	com.android.vending	FOREGROUND_SERVICE_START
2023-05-01 13:21:40	com.android.vending	FOREGROUND_SERVICE_STOP
2023-05-01 13:21:40	com.android.vending	FOREGROUND_SERVICE_START
2023-05-01 13:21:40	com.android.vending	FOREGROUND_SERVICE_STOP
2023-05-01 13:21:40	com.android.vending	NOTIFICATION
2023-05-01 13:21:46	com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED
2023-05-01 13:21:47	android	KEYGUARD_HIDDEN & || Device Unlock
2023-05-01 13:22:23	com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED
2023-05-01 13:22:23	com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED
2023-05-01 13:22:44	com.android.vending	NOTIFICATION
2023-05-01 13:22:46	com.android.vending	FOREGROUND_SERVICE_START
2023-05-01 13:22:47	com.android.vending	NOTIFICATION
2023-05-01 13:22:47	com.android.vending	FOREGROUND_SERVICE_STOP
2023-05-01 13:22:48	com.android.vending	FOREGROUND_SERVICE_START
2023-05-01 13:22:48	com.android.vending	FOREGROUND_SERVICE_STOP
2023-05-01 13:22:48	com.android.vending	NOTIFICATION
2023-05-01 13:22:56	com.android.vending	FOREGROUND_SERVICE_START
2023-05-01 13:22:56	com.android.vending	NOTIFICATION
2023-05-01 13:23:02	com.android.vending	FOREGROUND_SERVICE_STOP
2023-05-01 13:23:04	com.android.vending	FOREGROUND_SERVICE_START
2023-05-01 13:23:05	com.android.vending	NOTIFICATION
2023-05-01 13:23:08	com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_STOP
2023-05-01 13:23:10	com.android.vending	FOREGROUND_SERVICE_STOP
2023-05-01 13:23:50	com.google.android.googlequicksearchbox	FOREGROUND_SERVICE_START
2023-05-01 13:24:00	com.google.android.googlequicksearchbox	NOTIFICATION
2023-05-01 13:24:01	com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED
2023-05-01 13:24:01	android	KEYGUARD_HIDDEN & || Device Unlock
2023-05-01 13:24:03	com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED
2023-05-01 13:24:03	com.google.android.apps.messaging	ACTIVITY_RESUMED
2023-05-01 13:24:03	com.google.android.apps.messaging	ACTIVITY_PAUSED
2023-05-01 13:24:03	com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED
2023-05-01 13:24:03	com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED
2023-05-01 13:24:04	com.android.chrome	ACTIVITY_RESUMED
2023-05-01 13:24:04	com.android.chrome	ACTIVITY_PAUSED
2023-05-01 13:24:04	com.android.chrome	ACTIVITY_RESUMED
2023-05-01 13:24:04	com.google.android.apps.messaging	ACTIVITY_STOPPED
2023-05-01 13:24:04	com.android.chrome	ACTIVITY_STOPPED
2023-05-01 13:24:04	com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED
2023-05-01 13:24:06	com.android.chrome	ACTIVITY_PAUSED
2023-05-01 13:24:06	com.android.chrome	ACTIVITY_RESUMED
2023-05-01 13:24:07	com.android.chrome	ACTIVITY_STOPPED
2023-05-01 13:24:23	com.android.chrome	FOREGROUND_SERVICE_START
2023-05-01 13:24:25	com.android.chrome	ACTIVITY_PAUSED
2023-05-01 13:24:25	com.android.chrome	ACTIVITY_RESUMED
2023-05-01 13:24:26	com.android.chrome	ACTIVITY_STOPPED
2023-05-01 13:24:28	com.android.chrome	FOREGROUND_SERVICE_STOP
2023-05-01 13:24:29	com.android.chrome	ACTIVITY_PAUSED
2023-05-01 13:24:29	com.google.android.packageinstaller	ACTIVITY_RESUMED
2023-05-01 13:24:29	com.google.android.packageinstaller	ACTIVITY_PAUSED
2023-05-01 13:24:29	com.google.android.packageinstaller	ACTIVITY_RESUMED
2023-05-01 13:24:29	com.google.android.packageinstaller	ACTIVITY_PAUSED
2023-05-01 13:24:29	com.google.android.packageinstaller	ACTIVITY_RESUMED
2023-05-01 13:24:29	com.google.android.packageinstaller	ACTIVITY_PAUSED
2023-05-01 13:24:29	com.google.android.packageinstaller	ACTIVITY_RESUMED
2023-05-01 13:24:29	com.google.android.packageinstaller	ACTIVITY_STOPPED
2023-05-01 13:24:29	com.google.android.packageinstaller	ACTIVITY_STOPPED
2023-05-01 13:24:30	com.google.android.packageinstaller	ACTIVITY_PAUSED
2023-05-01 13:24:30	com.google.android.packageinstaller	ACTIVITY_RESUMED
2023-05-01 13:24:30	com.google.android.packageinstaller	ACTIVITY_PAUSED
2023-05-01 13:24:30	com.android.chrome	ACTIVITY_RESUMED
2023-05-01 13:24:30	com.google.android.packageinstaller	ACTIVITY_STOPPED
2023-05-01 13:24:30	com.google.android.packageinstaller	ACTIVITY_STOPPED
2023-05-01 13:24:34	com.android.chrome	ACTIVITY_PAUSED
2023-05-01 13:24:34	com.google.android.apps.nexuslauncher	ACTIVITY_RESUMED
2023-05-01 13:24:34	com.android.chrome	ACTIVITY_STOPPED
2023-05-01 13:24:35	com.google.android.apps.nexuslauncher	ACTIVITY_PAUSED
2023-05-01 13:24:35	com.google.android.apps.nbu.files	ACTIVITY_RESUMED
2023-05-01 13:24:35	com.google.android.apps.nbu.files	ACTIVITY_PAUSED
2023-05-01 13:24:35	com.google.android.permissioncontroller	ACTIVITY_RESUMED
2023-05-01 13:24:35	com.google.android.apps.nexuslauncher	ACTIVITY_STOPPED
2023-05-01 13:24:36	com.google.android.permissioncontroller	ACTIVITY_PAUSED
2023-05-01 13:24:36	com.google.android.apps.nbu.files	ACTIVITY_RESUMED
2023-05-01 13:24:36	com.google.android.permissioncontroller	ACTIVITY_STOPPED
2023-05-01 13:24:36	com.google.android.apps.nbu.files	ACTIVITY_PAUSED
2023-05-01 13:24:36	com.google.android.apps.nbu.files	ACTIVITY_RESUMED
2023-05-01 13:24:37	com.google.android.apps.nbu.files	ACTIVITY_STOPPED
2023-05-01 13:24:42	com.google.android.apps.nbu.files	ACTIVITY_PAUSED
2023-05-01 13:24:42	com.google.android.apps.nbu.files	ACTIVITY_RESUMED
2023-05-01 13:24:42	com.google.android.apps.nbu.files	ACTIVITY_STOPPED
2023-05-01 13:24:44	com.google.android.apps.nbu.files	ACTIVITY_PAUSED
2023-05-01 13:24:44	com.google.android.apps.nbu.files	ACTIVITY_RESUMED
2023-05-01 13:24:45	com.google.android.apps.nbu.files	ACTIVITY_STOPPED
2023-05-01 13:25:28	com.google.android.apps.nbu.files	ACTIVITY_PAUSED
2023-05-01 13:25:28	com.google.android.apps.nbu.files	ACTIVITY_RESUMED
2023-05-01 13:25:29	com.google.android.apps.nbu.files	ACTIVITY_STOPPED
2023-05-01 13:25:31	com.google.android.apps.nbu.files	ACTIVITY_PAUSED
2023-05-01 13:25:31	com.google.android.apps.nbu.files	ACTIVITY_RESUMED
