App Launch Timestamp	App Name	File Path
2023-05-01 06:34:47.413	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:34:49.811	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:34:52.565	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:34:54.584	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:34:57.971	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:34:59.52	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:35:01.017	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:35:09.479	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:00.718	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:02.88	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:03.565	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:04.225	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:06.973	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:15.178	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:16.241	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:18.993	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:20.361	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:39:21.564	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:32:27.662	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:32:32.664	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:34:04.621	com.android.settings	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:34:39.247	stericson.busybox	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:34:40.997	stericson.busybox	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:35:00.284	stericson.busybox	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:35:50.728	stericson.busybox	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:35:52.893	stericson.busybox	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:37:36.28	stericson.busybox	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:40:28.253	stericson.busybox	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:33:51.087	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:34:03.171	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:34:08.045	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:34:08.394	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:34:08.816	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:34:10.745	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:34:47.976	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:34:49.632	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:34:54.149	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:35:11.468	com.hld.anzenbokusucal	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:24:04.003	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:24:04.058	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:24:06.525	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:24:25.781	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:24:30.384	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:51:16.301	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:31:53.639	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:32:23.396	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:33:15.161	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:34:28.717	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:34:32.573	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:34:55.027	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:35:35.29	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:35:58.151	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:37:33.979	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:35:22.971	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:35:23.009	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:36:58.964	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 20:37:08.835	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 22:22:13.157	com.android.chrome	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:20:46.87	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:20:48.531	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:20:56.866	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:21:46.745	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:24:01.138	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:24:03.968	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:24:34.122	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:27:29.674	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:30:39.78	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:31:00.415	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:31:43.506	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:31:55.147	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:34:19.017	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:34:44.129	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:35:18.039	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:35:42.46	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:37:20.975	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:37:29.673	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:37:41.804	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:38:12.954	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:40:10.026	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:44:25.265	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:51:01.972	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:51:15.03	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:51:32.297	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 06:52:06.302	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:13:22.07	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:19:14.677	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:21:22.361	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:21:36.342	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:27:07.937	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:27:52.881	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:27:56.127	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:28:01.041	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:28:20.502	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:31:17.734	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
2023-05-01 07:31:44.986	com.google.android.apps.nexuslauncher	\\?\C:\Temp\UNSW_ALEAP\ALEAPP_Reports_2023-05-27_Saturday_075547\temp\data\data\com.google.android.apps.turbo\shared_prefs\app_usage_stats.xml
